timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1533548275808214,-2,1,14,32,20,-12,13,4
1533548275817214,11,27,7,62,-70,-31,-1,12
1533548275817214,-13,-64,-61,-94,-29,18,22,-12
1533548275832245,-5,-4,-7,54,29,-29,-8,5
1533548275832245,11,0,20,56,19,-4,-9,-5
1533548275834246,-20,14,-22,-72,-48,-5,-10,-2
1533548275834246,14,14,12,77,90,-17,16,9
1533548275854184,8,15,5,-22,-30,-1,-10,5
1533548275854184,-9,31,-1,76,-2,-12,-5,-7
1533548275856247,2,-5,-31,-109,-55,9,-5,-1
1533548275856247,0,28,8,-3,29,24,8,4
1533548275868183,10,25,-1,25,31,-15,-40,-2
1533548275868183,28,-37,14,8,25,20,62,17
1533548275877215,-35,40,-20,-37,-43,-32,-30,-16
1533548275877215,5,11,11,20,-5,3,52,13
1533548275892247,-8,-14,-4,-18,4,21,3,0
1533548275892247,-1,-4,10,61,61,0,-22,0
1533548275894183,20,5,-10,-92,-82,-15,-6,1
1533548275894183,-16,-39,-1,23,10,-11,-9,-4
1533548275914183,8,49,13,41,31,-14,-4,1
1533548275914183,-8,-21,-36,-98,19,24,3,-5
1533548275916214,3,-20,10,35,38,3,-1,0
1533548275916214,0,21,7,23,3,-13,-12,-2
1533548275928214,17,12,29,47,-65,16,17,15
1533548275928214,-7,5,-15,-28,-1,-20,-20,-8
1533548275937214,19,9,1,49,30,10,4,4
1533548275937214,4,49,17,57,7,-35,6,17
1533548275952217,-7,6,-8,-29,-11,19,9,-15
1533548275952217,-20,2,-5,13,-10,-25,-19,-7
1533548275954245,-7,-40,7,57,46,14,-5,0
1533548275954245,27,10,23,16,-25,3,-7,12
1533548275974183,26,6,2,-37,-10,17,16,36
1533548275974183,34,47,51,61,10,-13,-2,40
1533548275976214,-31,1,-35,-8,-8,-21,-63,-74
1533548275976214,-17,-29,-58,-77,-58,-7,26,7
1533548275988213,-24,-44,-26,-8,23,28,80,-61
1533548275988213,25,16,59,49,-18,4,-49,-54
1533548275997213,57,55,75,109,-35,-90,100,122
1533548275997213,3,-73,-7,-29,118,96,-21,-12
1533548276012244,-82,-56,-114,-114,47,114,-5,-65
1533548276012244,-20,-61,-59,-73,-55,-42,92,88
1533548276014243,11,55,56,116,124,5,-32,-15
1533548276014243,43,88,56,-86,-15,-120,-109,127
1533548276034183,-3,19,62,-1,86,76,-66,-59
1533548276034183,-44,-40,-13,6,-98,55,-7,-71
1533548276036212,51,19,-30,-19,43,57,-13,48
1533548276036212,23,65,31,127,11,76,125,125
1533548276048212,-41,25,-32,-1,50,-80,-128,-62
1533548276048212,-9,33,26,9,38,-13,-46,-79
1533548276057213,-21,-53,-9,-45,31,90,116,89
1533548276057213,18,-2,-12,3,-122,-111,-65,-5
1533548276071182,35,18,29,-3,-11,-62,-30,35
1533548276071182,5,34,4,68,95,-44,-13,27
1533548276078212,-28,-47,1,76,-76,-43,-59,-76
1533548276078212,-9,-12,-64,-12,11,18,17,-79
1533548276094182,11,-29,-22,13,-118,-5,54,59
1533548276094182,10,11,26,69,119,-5,-7,8
1533548276096212,-6,-1,2,40,27,-17,-85,-35
1533548276096212,-16,-23,-18,-45,-86,38,104,-13
1533548276117243,16,-2,-1,105,21,-18,-11,4
1533548276117243,-8,-16,-36,-88,-17,-45,4,37
1533548276119243,-31,-37,-19,-60,-74,-26,-8,-90
1533548276119243,-14,-1,22,13,55,10,-29,-32
1533548276131181,20,2,20,-22,-42,-4,10,19
1533548276131181,11,-6,21,14,41,29,16,14
1533548276138211,-3,-25,-7,-64,-9,-1,-10,107
1533548276138211,-20,-18,-2,-24,-68,15,18,-78
1533548276162244,21,50,15,-31,-13,3,46,31
1533548276162244,-7,17,-2,-53,-122,5,-81,12
1533548276164214,-1,29,-20,-43,93,29,41,32
1533548276164214,-30,-52,-8,52,42,20,-54,-43
1533548276177242,24,-7,16,74,-76,-2,29,36
1533548276177242,-1,-49,-4,26,56,6,-2,13
1533548276179242,19,14,36,54,47,-2,-47,-51
1533548276179242,8,-39,-14,-1,-41,7,-22,1
1533548276192242,-31,-101,-23,-33,-94,9,73,-35
1533548276192242,7,12,-29,-128,-34,7,3,-11
1533548276194179,-12,-5,-8,5,15,8,1,-19
1533548276194179,-1,48,24,41,127,-5,-13,29
1533548276214181,15,20,13,-10,9,-17,-11,27
1533548276214181,-41,-7,-29,-85,-62,5,-43,-46
1533548276216210,15,28,13,-46,-42,-19,45,0
1533548276216210,0,-11,1,15,10,17,-39,-11
1533548276237210,3,73,-7,-32,24,-1,-13,25
1533548276237210,-3,-12,15,112,-25,3,31,13
1533548276239241,-16,-33,-55,-85,34,-4,-10,-17
1533548276239241,25,38,36,-50,34,-2,-127,77
1533548276251178,-32,-49,-33,0,-43,-8,-3,-59
1533548276251178,15,25,-1,-46,-23,8,14,17
1533548276258210,-9,10,16,55,0,-14,-30,-31
1533548276258210,5,15,18,127,73,8,42,7
1533548276274181,7,11,20,-94,84,4,-60,13
1533548276274181,8,24,-23,9,-71,3,57,71
1533548276276241,-8,-30,-10,52,12,4,-33,-56
1533548276276241,18,33,8,-53,99,-8,35,-10
1533548276297240,-31,-77,10,41,-65,9,25,2
1533548276297240,-5,-8,-26,16,-18,7,-26,-27
1533548276299240,22,32,31,37,77,-23,-38,65
1533548276299240,-13,1,-35,7,-95,13,114,-84
1533548276311178,1,-39,-46,23,-42,1,-10,8
1533548276311178,13,-2,10,25,52,12,-41,-5
1533548276318209,-5,-20,3,36,-11,-13,10,-18
1533548276318209,1,20,39,48,-6,-8,-16,5
1533548276334178,9,16,-10,-71,20,-10,-10,24
1533548276334178,-5,-27,6,42,72,0,24,-19
1533548276336208,-9,11,-24,-127,-82,14,-19,6
1533548276336208,-12,-5,-16,4,-35,4,-3,-10
1533548276357211,14,40,44,121,105,3,6,6
1533548276357211,3,10,-10,-80,-74,-8,-9,-1
1533548276359239,12,14,-41,-91,-72,-9,16,8
1533548276359239,-18,-13,21,-7,-12,-12,-16,-10
1533548276371178,-8,-22,-5,-93,9,-1,-15,-19
1533548276371178,-2,16,2,2,44,-5,-2,-6
1533548276378209,-12,6,-10,-33,37,-5,17,6
1533548276378209,5,-3,-26,22,-42,-12,1,-16
1533548276394177,9,69,16,-6,-25,2,-20,9
1533548276394177,11,41,17,-90,32,0,7,9
1533548276396208,3,-32,-39,-117,-128,-4,21,18
1533548276396208,-6,8,32,59,81,6,-9,3
1533548276417239,39,-1,-23,66,-76,101,24,6
1533548276417239,-19,-84,-40,107,27,-66,-6,-62
1533548276419238,-39,13,57,82,76,4,-28,-64
1533548276419238,-29,-17,-12,-99,5,-20,-16,-19
1533548276431239,6,-48,15,118,127,-47,10,39
1533548276431239,5,-69,-54,-125,-121,27,3,42
1533548276440238,26,-11,8,127,11,41,2,3
1533548276440238,-7,57,-11,78,-54,-91,-12,-61
1533548276454177,-8,23,46,84,39,-95,-16,-81
1533548276454177,-17,23,-21,40,73,-88,-13,-2
1533548276456207,5,66,2,79,68,-53,19,59
1533548276456207,10,20,-11,-43,-17,51,8,92
1533548276477238,8,35,-25,-86,-98,18,-30,99
1533548276477238,-9,-2,52,93,-16,71,34,57
1533548276479238,13,9,20,-64,-3,102,31,-12
1533548276479238,-20,-81,-46,52,46,86,40,1
1533548276491237,-15,1,24,63,72,35,-12,-15
1533548276491237,2,-19,12,68,-12,23,-9,-6
1533548276500175,8,-26,22,82,-35,8,-8,5
1533548276500175,16,-30,-8,41,6,-28,-14,-16
1533548276514176,-3,-8,4,-81,-21,-30,3,-16
1533548276514176,3,-6,-1,-5,21,-18,-15,-33
1533548276516207,3,-28,6,-17,7,-17,0,-21
1533548276516207,5,-67,-20,-106,-70,27,-8,-21
1533548276537238,7,-2,-21,-95,-59,70,12,-2
1533548276537238,5,41,-6,9,18,32,-11,-33
1533548276539237,-20,-4,13,46,27,-40,-27,-21
1533548276539237,-4,40,17,-42,-10,-17,-7,7
1533548276551236,15,39,23,-7,4,33,12,16
1533548276551236,5,75,31,59,71,1,8,-1
1533548276560205,-16,-15,-40,-90,-106,-10,-57,-1
1533548276560205,9,12,10,-1,69,55,70,6
1533548276574175,9,26,3,-21,-27,-36,-28,-13
1533548276574175,-1,-6,7,-48,-7,31,50,9
1533548276576205,-6,-25,-6,43,42,-3,-11,-7
1533548276576205,8,22,21,96,55,-26,-28,1
1533548276597237,-5,-28,-29,-86,-58,6,1,6
1533548276597237,-10,-26,-29,6,13,-16,-6,-6
1533548276603204,8,32,8,-73,-85,19,3,10
1533548276603204,-7,5,17,9,-42,-23,-9,-4
1533548276611234,-10,-22,-9,41,69,-14,8,-8
1533548276611234,16,31,26,59,24,22,-11,8
1533548276620236,-12,-52,-23,-50,-1,15,27,-2
1533548276620236,8,47,0,-53,-5,-19,-18,3
1533548276634173,-12,-70,-23,-7,5,-17,0,1
1533548276634173,-8,-4,22,65,53,-8,-57,-17
1533548276636204,-1,-16,-31,-80,9,4,42,3
1533548276636204,4,-15,1,13,-97,-29,-6,2
1533548276657235,-4,-13,1,40,50,5,9,0
1533548276657235,14,0,1,-71,-34,-13,-33,6
1533548276659236,-14,5,12,106,90,25,19,-1
1533548276659236,-13,-13,-5,34,49,-19,-24,-8
1533548276671235,8,41,18,26,-66,-3,24,12
1533548276671235,-16,-38,-52,-105,-61,6,-26,-24
1533548276680235,13,10,17,48,-26,8,-14,0
1533548276680235,-1,-20,-3,-11,34,27,12,6
1533548276694174,-3,36,28,100,80,-11,-13,-10
1533548276694174,22,44,19,-17,-12,8,24,8
1533548276696204,0,-44,-1,25,-13,5,0,7
1533548276696204,19,58,-4,-40,-32,-19,-61,2
1533548276717235,-20,18,12,110,42,4,66,13
1533548276717235,-6,-19,-26,-76,-12,-13,0,57
1533548276719235,1,20,-24,-80,-33,6,-26,-58
1533548276719235,-1,-32,5,29,-7,28,-23,-49
1533548276731204,23,3,22,67,56,-40,-31,9
1533548276731204,19,31,8,-59,-64,11,9,33
1533548276740235,-30,-16,0,84,69,-14,71,9
1533548276740235,-13,-16,-8,-2,50,44,-105,1
1533548276754173,0,16,13,-9,-84,19,-57,-41
1533548276754173,-7,-77,-24,-5,-42,-13,-79,-50
1533548276756203,3,24,-8,-24,-60,-2,74,-18
1533548276756203,-12,-36,-34,79,46,107,96,59
1533548276777235,-17,-21,-23,-117,-87,-61,-92,-42
1533548276777235,-19,-6,46,79,51,86,80,22
1533548276779233,6,34,13,23,112,75,-92,-25
1533548276779233,29,25,13,-65,-100,-20,9,58
1533548276791234,-11,-53,-23,73,123,-17,35,-59
1533548276791234,-37,-32,-39,-48,-50,79,80,-48
1533548276800234,-2,9,22,-15,31,-46,-128,-2
1533548276800234,30,61,18,11,-33,-66,96,69
1533548276814172,28,6,13,-5,11,14,-88,-10
1533548276814172,10,27,23,124,62,-4,59,-15
1533548276816202,-34,-62,-61,-53,-57,19,125,-11
1533548276816202,1,-32,-6,7,-1,-81,-45,30
1533548276837202,31,40,12,-66,-27,48,97,79
1533548276837202,2,32,32,97,-34,-15,-63,26
1533548276839233,17,15,7,89,35,-19,-60,-57
1533548276839233,3,16,35,94,-48,-77,-64,-73
1533548276851171,-19,-29,-40,-124,114,-35,-39,-47
1533548276851171,-27,4,-27,-9,21,-12,55,-3
1533548276860233,-8,-35,-37,-94,-67,-49,-39,43
1533548276860233,-8,18,12,-48,-62,28,-38,-9
1533548276874171,-19,0,-25,29,72,32,3,-4
1533548276874171,20,4,24,8,65,-19,-13,42
1533548276876201,26,52,23,4,-74,-25,-15,32
1533548276876201,-21,-31,-7,35,111,68,52,-48
1533548276897168,2,-9,-4,17,-63,8,-40,31
1533548276897168,5,-5,-14,-109,-5,-52,-28,30
1533548276899232,9,11,23,65,42,-14,-61,-53
1533548276899232,-15,-27,-14,17,52,-25,-24,-23
1533548276911230,4,14,16,15,-2,-37,93,22
1533548276911230,2,-7,-30,-89,-67,-17,-44,-20
1533548276920232,11,2,28,37,-33,15,-16,25
1533548276920232,5,-19,0,7,63,30,4,-19
1533548276934170,2,39,10,6,-26,23,14,25
1533548276934170,4,-5,-7,-84,-99,-11,-93,-98
1533548276936201,-19,0,-15,27,79,5,43,11
1533548276936201,0,4,20,23,-60,-6,-14,-3
1533548276957231,-9,-25,-17,-55,-36,10,38,50
1533548276957231,20,19,32,46,35,32,57,-49
1533548276959232,-3,-35,1,38,50,-4,23,19
1533548276959232,-7,8,14,-14,-9,15,0,-1
1533548276971231,4,16,-8,40,-60,10,-38,-18
1533548276971231,10,-1,9,105,79,-15,-2,62
1533548276980169,1,-14,-23,-47,3,-2,-28,-9
1533548276980169,-6,31,-11,-98,8,5,6,23
1533548276994170,-19,-33,-16,40,-28,10,-71,-58
1533548276994170,2,1,14,110,69,-28,-17,0
1533548276996200,10,19,18,56,53,-31,48,33
1533548276996200,0,14,-23,-61,-53,2,-28,5
1533548277017228,0,3,-20,-75,-57,-12,3,7
1533548277017228,-6,12,49,42,15,-1,-13,0
1533548277019203,17,-2,-16,-88,23,-5,1,16
1533548277019203,-16,-26,-34,-25,-60,0,-65,-19
1533548277039167,-10,-11,4,35,12,3,-24,-20
1533548277039167,-5,-6,-15,-3,-29,-1,-19,-11
1533548277041198,9,31,59,122,-40,17,10,14
1533548277041198,11,-14,20,107,127,-107,14,12
1533548277054166,-5,-20,-74,-123,-86,24,23,0
1533548277054166,-15,-14,-26,70,8,96,-21,-21
1533548277056199,-1,2,0,2,-13,29,-15,9
1533548277056199,-3,3,-5,-11,8,75,18,-16
1533548277076228,9,24,71,32,49,3,-8,21
1533548277076228,3,6,-13,-47,2,14,9,28
1533548277085230,-11,-8,-29,-87,-40,9,-1,-5
1533548277085230,-3,-6,-4,22,-38,27,-4,0
1533548277099166,7,7,-1,-1,33,12,18,15
1533548277099166,10,5,-12,-57,-104,19,4,18
1533548277101197,2,2,-21,47,9,-6,-2,-6
1533548277101197,-9,-6,54,63,33,-43,1,-19
1533548277114166,-14,2,15,-77,8,-10,-14,-25
1533548277114166,-7,-27,-20,-105,5,-18,1,-17
1533548277116198,29,19,3,-41,2,-9,8,-19
1533548277116198,-11,9,-25,-64,-46,-58,13,-20
1533548277137227,21,41,22,4,-40,-45,-14,-1
1533548277137227,-1,1,10,1,44,-41,-6,32
1533548277139229,2,3,-23,-13,-6,23,3,44
1533548277139229,5,27,16,19,25,85,-4,-27
1533548277159167,-19,-17,1,87,41,35,11,-18
1533548277159167,-7,19,-9,-26,-65,-50,-4,-30
1533548277161197,-9,-21,-10,52,-9,-64,-11,1
1533548277161197,-19,-68,-17,-7,-35,-56,-4,26
1533548277174168,22,-19,-1,66,-10,13,-9,46
1533548277174168,-11,13,15,93,120,-36,-4,41
1533548277176197,-16,-29,-6,-27,-87,8,4,32
1533548277176197,13,21,-15,32,-2,10,14,22
1533548277197198,-23,-21,-22,-34,-40,-42,-9,7
1533548277197198,1,-1,-10,6,22,39,-14,-22
1533548277199199,4,43,53,7,16,53,-11,-18
1533548277199199,19,-10,-9,-5,58,78,24,2
1533548277219166,3,-2,34,28,-5,83,36,-1
1533548277219166,4,10,-22,55,-20,9,-7,-21
1533548277221197,-3,9,4,-32,26,2,-40,-21
1533548277221197,5,-17,-23,-75,-44,-6,68,6
1533548277234225,-6,19,-7,-38,14,-7,-8,-12
1533548277234225,-9,-17,0,-14,-68,-22,9,-5
1533548277241225,8,13,39,90,87,14,-4,-8
1533548277241225,5,0,-22,-77,-34,8,-27,0
1533548277257225,-4,-63,13,67,55,6,-34,0
1533548277257225,-4,34,1,-40,-33,24,48,1
1533548277259195,8,19,-6,50,14,37,8,0
1533548277259195,-11,-33,-12,-53,4,-8,-16,-13
1533548277279164,21,21,1,38,-37,10,8,5
1533548277279164,3,14,-5,-47,63,65,-29,-9
1533548277281196,-28,-64,-25,-80,-65,-62,-43,-18
1533548277281196,5,8,22,57,23,21,66,14
1533548277294198,12,58,-1,19,17,10,-5,0
1533548277294198,-8,-58,-18,1,-5,-2,-12,-9
1533548277301224,4,12,-4,70,59,-1,21,9
1533548277301224,0,-16,0,10,-68,8,-42,-8
1533548277317225,-2,17,-10,-60,-22,-10,-9,1
1533548277317225,12,9,25,30,-3,-22,21,15
1533548277319227,-1,9,-2,-51,-27,3,5,0
1533548277319227,-5,6,-1,34,25,-4,-24,-7
1533548277339162,-9,-11,1,4,39,18,24,3
1533548277339162,-6,-11,-1,6,8,-33,-29,-5
1533548277341195,-10,-40,-9,-40,-26,1,9,2
1533548277341195,6,13,17,25,6,9,-5,6
1533548277354223,12,12,-1,-22,20,-35,-32,-10
1533548277354223,-11,-45,13,100,84,15,30,0
1533548277361224,12,56,-23,-124,-118,-59,-6,-3
1533548277361224,-17,-19,-19,-32,-34,-18,-9,-6
1533548277377223,4,12,4,-20,58,6,-37,-7
1533548277377223,15,17,1,5,13,13,-7,5
1533548277379225,10,14,22,72,70,6,94,19
1533548277379225,-23,-6,-4,23,6,-48,-48,-12
1533548277399162,-5,-16,-2,13,-27,-4,33,8
1533548277399162,0,1,-17,-111,-84,9,-6,1
1533548277401193,-2,-12,11,32,13,12,-16,0
1533548277401193,9,18,10,4,36,-4,3,1
1533548277414162,8,-26,1,51,-34,10,31,24
1533548277414162,6,-14,1,-2,1,19,-39,-16
1533548277421163,-7,28,-17,-48,-19,-10,3,-12
1533548277421163,-15,-13,-8,7,11,6,-3,-2
1533548277437223,5,14,10,78,80,2,11,2
1533548277437223,22,25,33,32,-62,-24,-41,12
1533548277439225,9,-17,-22,-97,-65,-1,4,16
1533548277439225,-11,10,16,17,14,-1,81,27
1533548277459161,-18,8,-15,6,13,3,3,-29
1533548277459161,5,-14,0,59,69,18,78,-17
1533548277461193,29,34,30,103,-29,-39,-53,48
1533548277461193,0,-20,-18,33,62,18,0,70
1533548277474191,12,3,17,-24,-10,15,-6,-73
1533548277474191,22,8,22,68,-63,-69,-51,90
1533548277481223,-21,-7,16,66,36,82,2,-123
1533548277481223,-37,20,-18,-59,65,-86,-95,-20
1533548277497222,6,20,-24,-30,-12,87,2,42
1533548277497222,5,42,0,-68,27,50,-2,3
1533548277499224,-2,-25,-13,-45,-90,-43,9,15
1533548277499224,2,31,2,94,17,61,5,-26
1533548277519164,-1,15,46,-23,75,-64,18,-44
1533548277519164,0,-12,-10,-102,-79,52,12,-13
1533548277521193,-16,-38,-4,74,127,-10,-35,88
1533548277521193,41,40,16,-40,-128,-94,101,68
1533548277542223,-33,-20,-32,5,88,-14,-87,-67
1533548277542223,-5,-1,6,51,73,20,12,25
1533548277544223,27,5,52,66,62,-2,-1,57
1533548277544223,-37,-12,-45,-65,-125,90,-123,-109
1533548277557222,10,2,-7,104,-71,-54,92,2
1533548277557222,-33,-20,-47,-119,-20,-30,-38,-38
1533548277559223,2,-6,2,38,28,47,-40,3
1533548277559223,32,-8,38,113,115,3,-7,16
1533548277579159,-2,-21,-26,-115,-103,14,32,64
1533548277579159,-4,-13,0,49,-57,-5,-77,-34
1533548277581192,-3,40,-14,-50,68,-36,-42,-68
1533548277581192,7,-26,-7,-92,-92,-22,36,-9
1533548277593193,-19,-26,13,119,115,41,19,-6
1533548277593193,20,-11,27,43,-76,27,46,16
1533548277602191,5,19,8,54,-38,38,13,13
1533548277602191,-3,-28,-16,-11,46,-44,22,-12
1533548277617222,4,10,-20,-92,-100,49,10,12
1533548277617222,-26,8,-2,15,96,11,-61,-53
1533548277619223,-23,-26,4,51,-31,40,25,-20
1533548277619223,13,26,22,30,61,29,-41,2
1533548277640189,9,-15,-18,-5,-80,-22,-28,52
1533548277640189,-2,-2,-17,-95,-48,-48,30,7
1533548277642222,-14,-3,-11,-66,2,-13,-26,-33
1533548277642222,15,13,28,4,25,1,3,14
1533548277653190,22,39,31,93,78,-9,-20,58
1533548277653190,-31,-62,-53,-71,65,9,-47,-62
1533548277662190,-4,-15,-6,-3,5,11,20,-22
1533548277662190,21,7,10,-12,-36,15,-57,10
1533548277677222,1,30,26,31,-13,-43,54,35
1533548277677222,-30,23,-10,-13,-30,-16,67,-67
1533548277679221,-8,-17,-14,-30,-10,-2,25,20
1533548277679221,13,8,10,9,-9,5,-16,34
1533548277699159,1,-4,-1,-44,11,-26,-120,-18
1533548277699159,-1,-6,4,21,-21,-18,24,-10
1533548277701190,-3,0,-1,10,14,-30,-6,-6
1533548277701190,-14,-14,2,84,62,17,25,-30
1533548277713188,4,-23,-41,-128,-92,12,-21,16
1533548277713188,4,6,-2,12,8,-20,-7,23
1533548277722190,7,23,36,54,45,22,9,5
1533548277722190,-8,-16,-31,-42,-107,-41,-27,9
1533548277737220,-1,4,25,66,88,-7,-9,-6
1533548277737220,12,-28,-6,-26,-56,52,58,60
1533548277739221,-8,17,7,40,18,2,-28,-29
1533548277739221,-5,-16,-24,-53,29,14,-2,-5
1533548277759158,-3,-7,5,-58,-70,11,3,-36
1533548277759158,14,21,12,30,12,-4,-9,29
1533548277761189,5,-8,-18,-30,-11,-54,2,14
1533548277761189,-6,-1,29,53,-16,4,23,-24
1533548277773233,-8,-17,13,111,38,-23,-24,-3
1533548277773233,11,25,-21,-74,-21,-8,-2,27
1533548277782189,6,-27,-23,-29,-30,30,40,10
1533548277782189,-11,1,0,52,44,60,-9,-28
1533548277797221,-6,-4,13,38,36,-1,10,-4
1533548277797221,11,18,13,-21,-54,-27,-23,-8
1533548277799220,3,2,-6,-30,-28,-4,3,9
1533548277799220,10,11,-8,-21,-60,-20,-8,27
1533548277819158,2,-1,-5,-10,56,44,76,-55
1533548277819158,-18,5,4,52,32,-16,-4,22
1533548277821188,-10,-21,-16,-50,-31,-7,-27,-3
1533548277821188,3,7,12,1,22,8,-5,-5
1533548277833187,5,10,6,35,41,-5,-17,11
1533548277833187,9,5,7,-12,0,12,-7,-8
1533548277842188,-1,-6,-11,-51,-56,2,9,-15
1533548277842188,-1,-2,2,-12,1,17,16,-13
1533548277857219,-5,-5,-26,-24,-31,16,-14,-61
1533548277857219,-10,0,4,32,49,2,-7,-78
1533548277859219,11,2,21,34,1,-27,-34,-16
1533548277859219,-11,-34,-17,54,93,19,7,25
1533548277879156,12,35,21,-93,-108,23,-7,80
1533548277879156,-1,-18,-17,42,40,4,-8,76
1533548277881187,-19,22,-18,-21,-11,21,-19,14
1533548277881187,18,-15,6,-5,88,24,16,-3
1533548277893187,-7,24,12,-47,-110,7,-10,-35
1533548277893187,20,29,16,48,-7,-4,7,9
1533548277902187,-5,-38,-50,28,49,-51,-2,35
1533548277902187,-25,42,43,-20,21,-6,7,28
1533548277917218,-11,-67,-27,-5,-49,-31,-6,41
1533548277917218,23,-32,21,32,-3,-5,13,48
1533548277919186,-11,11,-14,-36,-16,2,1,11
1533548277919186,23,9,15,72,40,11,15,11
1533548277939155,-9,-24,-14,6,-12,-35,-45,13
1533548277939155,-11,7,0,6,33,69,8,-71
1533548277941187,20,-2,-3,-32,-119,20,24,54
1533548277941187,-44,-16,-37,-70,-87,-60,-83,-120
1533548277953185,1,21,19,79,108,41,26,1
1533548277953185,3,3,-5,-51,-53,-32,-27,10
1533548277962186,-5,-21,5,-33,-33,4,19,-13
1533548277962186,23,28,25,-40,-62,11,13,21
1533548277976154,9,-3,-5,-6,5,-25,-18,-4
1533548277976154,-14,26,11,50,66,-43,5,-25
1533548277983184,3,11,39,19,37,48,-1,-20
1533548277983184,-1,-17,-9,39,-31,-37,8,10
1533548277999154,-7,-7,-20,-73,-38,12,4,-22
1533548277999154,11,9,2,12,22,18,-4,17
1533548278001186,2,28,-2,-64,-42,33,-25,-12
1533548278001186,4,4,-10,9,10,53,23,2
1533548278013185,1,-11,-13,24,33,26,4,5
1533548278013185,-7,-50,-8,-20,-2,11,9,13
1533548278022186,-8,31,10,32,34,12,-16,-22
1533548278022186,6,0,-2,-12,-11,-15,-24,1
1533548278036154,18,40,16,39,30,10,1,7
1533548278036154,-11,-25,9,-22,-7,27,-32,20
1533548278043185,25,-19,-31,-70,-51,-2,3,-37
1533548278043185,-41,-26,-16,18,15,21,-4,-5
1533548278059154,-1,-3,-4,-74,-60,-31,50,3
1533548278059154,-1,11,12,60,56,-27,-19,-1
1533548278061185,8,1,11,40,5,-4,-3,9
1533548278061185,-5,-15,-15,-39,-58,-20,-49,-7
1533548278082216,-16,3,-1,-13,21,-16,-38,-18
1533548278082216,-5,9,-13,-27,-23,-9,33,-5
1533548278084216,5,13,24,110,111,28,17,7
1533548278084216,20,12,9,15,-8,11,8,13
1533548278096155,-15,-45,-34,-58,-61,-13,-20,-10
1533548278096155,7,21,6,-3,-20,-7,15,3
1533548278103183,-21,-30,4,15,46,2,-20,-16
1533548278103183,5,9,3,-6,30,-6,16,9
1533548278119154,-2,5,10,-15,-15,17,-8,-4
1533548278119154,8,26,-1,8,4,7,6,3
1533548278121185,-1,-13,13,33,11,-2,-1,-4
1533548278121185,10,-1,-23,-115,-93,2,15,10
1533548278142215,1,25,2,58,77,4,-9,-10
1533548278142215,-2,-33,-11,-4,-15,-11,-23,0
1533548278144215,-4,41,12,45,45,-7,21,16
1533548278144215,4,5,-5,1,-4,12,-2,-17
1533548278156153,-4,2,6,34,-18,-2,-3,-5
1533548278156153,-2,9,2,3,27,16,-15,-6
1533548278163181,12,-13,-7,-27,-14,16,-3,15
1533548278163181,-12,-6,-7,-15,-27,1,24,-3
1533548278179154,0,-3,4,76,28,-18,-20,-4
1533548278179154,-2,-6,14,-4,-8,-1,-6,-5
1533548278182184,11,15,-14,-29,-16,6,-9,3
1533548278182184,2,-1,12,97,120,23,52,12
1533548278202186,-4,-8,5,29,-50,-10,3,5
1533548278202186,-3,-1,-28,-60,-84,-19,0,-3
1533548278204215,-1,3,0,-35,-44,-14,2,-2
1533548278204215,17,-6,8,22,26,-26,-41,66
1533548278216151,-19,-21,-10,38,68,70,74,-82
1533548278216151,9,1,-2,26,7,12,11,6
1533548278223182,-11,7,-5,-22,-28,-22,-22,-32
1533548278223182,3,3,9,34,29,-2,-5,7
1533548278239152,56,39,36,-14,-14,0,-7,82
1533548278239152,-5,-59,-19,-8,-32,-62,-66,-5
1533548278241183,-40,-29,-6,22,96,91,82,-60
1533548278241183,-43,-29,-44,-43,-100,2,-43,-2
1533548278262214,5,-18,-8,-42,-22,-56,-52,-55
1533548278262214,-2,17,-9,-38,-7,113,88,20
1533548278264213,27,-11,25,110,32,-91,-42,14
1533548278264213,29,4,-2,-98,6,-45,-30,35
1533548278276150,1,22,46,67,82,80,-6,-81
1533548278276150,-74,-67,-60,8,27,62,-61,-65
1533548278283182,-10,-15,-7,-61,-118,-20,-57,26
1533548278283182,12,47,26,96,-71,61,59,16
1533548278299152,13,3,-40,-62,-56,-101,-47,89
1533548278299152,-7,-19,27,127,126,3,109,40
1533548278301182,6,-5,-17,40,-71,-35,102,53
1533548278301182,7,27,-4,-81,18,83,-41,-91
1533548278322213,21,32,21,-21,-39,59,70,53
1533548278322213,-25,-39,-14,-68,9,-34,51,-38
1533548278324213,11,10,10,25,34,-39,-7,77
1533548278324213,57,57,48,114,90,-20,-29,96
1533548278336150,-81,-56,-46,-64,-70,9,39,-84
1533548278336150,11,38,15,37,-128,2,-24,35
1533548278343182,19,21,48,56,97,9,-32,6
1533548278343182,-30,-55,-53,-44,81,-12,80,-21
1533548278359149,2,-4,-13,63,36,19,0,9
1533548278359149,4,9,-7,-80,-123,-50,-65,-32
